               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.016405,            0.018799,          0.00091654,             0.89528,                   1,             0.99465,             0.83386,            0.011761,            0.010443,          0.00053926,           0.0024265,           0.0024265,           0.0024265
                 155,            0.017116,             0.02012,           0.0010647,             0.90506,                   1,             0.99478,             0.84871,            0.010465,            0.010212,          0.00053255,            0.002377,            0.002377,            0.002377
                 156,             0.01608,            0.019508,          0.00085792,             0.90876,                   1,             0.99473,             0.85339,             0.01046,            0.010092,          0.00052417,           0.0023275,           0.0023275,           0.0023275
                 157,              0.0161,            0.020037,          0.00084406,             0.90499,                   1,             0.99481,              0.8614,           0.0099556,            0.010131,          0.00051733,            0.002278,            0.002278,            0.002278
                 158,            0.016233,            0.021814,           0.0009441,             0.91471,              0.9988,             0.99472,             0.82979,            0.011052,            0.010226,          0.00051878,           0.0022285,           0.0022285,           0.0022285
                 159,            0.015549,            0.018517,          0.00088609,             0.90765,              0.9988,              0.9946,             0.83638,            0.010026,            0.010075,           0.0005149,            0.002179,            0.002179,            0.002179
                 160,            0.015347,            0.018859,           0.0010037,             0.88826,                   1,             0.99442,             0.83644,            0.010023,           0.0099464,          0.00051114,           0.0021295,           0.0021295,           0.0021295
                 161,            0.015098,            0.018647,          0.00092813,             0.89371,                   1,             0.99401,             0.83274,            0.010591,            0.010201,           0.0005083,             0.00208,             0.00208,             0.00208
                 162,            0.015443,            0.018772,          0.00074956,             0.89656,                   1,             0.99432,             0.85919,            0.010222,            0.010375,          0.00050327,           0.0020305,           0.0020305,           0.0020305
                 163,            0.015172,            0.018952,          0.00081045,             0.89828,                   1,             0.99464,             0.86179,             0.00988,           0.0097322,          0.00049331,            0.001981,            0.001981,            0.001981
                 164,            0.015237,            0.018463,          0.00082582,             0.89667,                   1,             0.99473,             0.86436,           0.0099971,           0.0099035,          0.00048738,           0.0019315,           0.0019315,           0.0019315
                 165,              0.0149,            0.019268,          0.00076716,             0.91056,                   1,             0.99482,              0.8492,            0.009791,           0.0096428,          0.00048768,            0.001882,            0.001882,            0.001882
                 166,            0.014591,            0.018256,          0.00071489,             0.91336,                   1,             0.99478,             0.86655,            0.010054,           0.0099188,          0.00047814,           0.0018325,           0.0018325,           0.0018325
                 167,            0.014835,            0.017031,          0.00082918,             0.91755,                   1,             0.99476,             0.84831,           0.0096142,           0.0099312,          0.00046593,            0.001783,            0.001783,            0.001783
                 168,            0.014586,             0.01891,          0.00074871,             0.92337,              0.9988,             0.99475,             0.84543,            0.010007,           0.0098986,          0.00045576,           0.0017335,           0.0017335,           0.0017335
                 169,            0.013899,            0.017858,          0.00073661,             0.91354,             0.99974,             0.99465,             0.84174,           0.0096939,           0.0095997,          0.00044543,            0.001684,            0.001684,            0.001684
                 170,            0.014579,            0.017787,          0.00071886,             0.90631,                   1,             0.99464,             0.86262,           0.0097274,           0.0097252,          0.00043854,           0.0016345,           0.0016345,           0.0016345
                 171,            0.014922,            0.018332,          0.00069151,             0.91439,                   1,             0.99464,             0.84657,            0.009953,           0.0097898,          0.00043602,            0.001585,            0.001585,            0.001585
                 172,            0.015036,            0.017859,          0.00083875,             0.91207,              0.9988,             0.99472,             0.85925,           0.0097932,           0.0098341,          0.00043397,           0.0015355,           0.0015355,           0.0015355
                 173,            0.014759,            0.018602,          0.00078362,             0.90068,              0.9988,             0.99463,             0.86332,           0.0092269,           0.0097496,          0.00042507,            0.001486,            0.001486,            0.001486
                 174,            0.013876,             0.01806,          0.00057831,             0.89046,              0.9988,             0.99452,             0.86867,           0.0090689,           0.0093184,          0.00041703,           0.0014365,           0.0014365,           0.0014365
                 175,            0.014893,            0.017768,          0.00061891,             0.89322,                   1,              0.9946,              0.8692,           0.0089257,           0.0092255,          0.00041144,            0.001387,            0.001387,            0.001387
                 176,            0.013813,            0.017945,          0.00082296,             0.90132,              0.9988,             0.99461,             0.85579,           0.0088937,           0.0091817,          0.00040617,           0.0013375,           0.0013375,           0.0013375
                 177,            0.014547,             0.01746,          0.00083802,             0.90146,                   1,             0.99473,             0.86935,           0.0091313,           0.0090899,          0.00039642,            0.001288,            0.001288,            0.001288
                 178,            0.013987,            0.016877,          0.00062178,              0.9123,              0.9988,             0.99481,             0.87122,           0.0089968,           0.0091877,          0.00038818,           0.0012385,           0.0012385,           0.0012385
                 179,            0.013709,            0.017309,          0.00069697,             0.91331,              0.9988,             0.99487,             0.87655,           0.0089478,           0.0091442,          0.00038138,            0.001189,            0.001189,            0.001189
                 180,            0.013505,            0.017239,          0.00066275,             0.91214,                   1,             0.99489,             0.85366,           0.0087962,           0.0090414,           0.0003782,           0.0011395,           0.0011395,           0.0011395
                 181,            0.013724,            0.017895,          0.00067274,             0.90555,                   1,             0.99493,             0.84795,           0.0090349,           0.0090458,          0.00037746,             0.00109,             0.00109,             0.00109
                 182,            0.013388,            0.018171,           0.0006676,              0.9041,                   1,             0.99495,             0.87483,           0.0087185,           0.0089495,          0.00037164,           0.0010405,           0.0010405,           0.0010405
                 183,            0.013201,            0.017984,          0.00068116,             0.89922,                   1,             0.99495,             0.86175,           0.0088836,           0.0090295,          0.00036252,            0.000991,            0.000991,            0.000991
                 184,            0.013468,            0.020628,          0.00073828,             0.89003,                   1,             0.99487,             0.87578,           0.0088442,           0.0090503,          0.00035966,           0.0009415,           0.0009415,           0.0009415
                 185,            0.014319,            0.018132,          0.00073143,               0.883,                   1,             0.99487,             0.87518,           0.0087718,           0.0091187,          0.00035685,            0.000892,            0.000892,            0.000892
                 186,            0.013475,            0.017896,          0.00058849,              0.8873,                   1,             0.99488,              0.8771,           0.0087785,           0.0088167,          0.00035147,           0.0008425,           0.0008425,           0.0008425
                 187,            0.013917,            0.018479,          0.00073547,             0.88062,                   1,             0.99488,              0.8643,           0.0089149,           0.0088996,          0.00034318,            0.000793,            0.000793,            0.000793
                 188,            0.013169,             0.01854,          0.00073637,             0.88753,                   1,             0.99488,              0.8848,           0.0085586,           0.0087077,          0.00033837,           0.0007435,           0.0007435,           0.0007435
                 189,            0.013587,             0.01698,          0.00059914,             0.89438,                   1,             0.99484,             0.87739,           0.0085865,           0.0086775,          0.00033369,            0.000694,            0.000694,            0.000694
                 190,            0.013286,            0.018429,          0.00062407,             0.89138,                   1,             0.99484,             0.86206,           0.0085699,           0.0087329,          0.00033156,           0.0006445,           0.0006445,           0.0006445
                 191,            0.013017,            0.017291,          0.00060475,             0.89994,                   1,             0.99486,             0.85904,           0.0085528,           0.0085777,          0.00032816,            0.000595,            0.000595,            0.000595
                 192,            0.013218,            0.017692,          0.00067073,             0.90036,                   1,             0.99494,             0.86551,            0.008439,           0.0086108,          0.00032574,           0.0005455,           0.0005455,           0.0005455
                 193,            0.012944,            0.018329,          0.00094891,             0.90636,                   1,             0.99498,             0.88326,           0.0083746,           0.0085657,          0.00032421,            0.000496,            0.000496,            0.000496
                 194,             0.01289,            0.016848,          0.00054872,             0.90717,                   1,             0.99499,             0.88263,           0.0084231,           0.0084792,          0.00032243,           0.0004465,           0.0004465,           0.0004465
                 195,            0.013461,            0.017403,          0.00075863,             0.91462,                   1,             0.99499,             0.88294,           0.0082905,           0.0084104,          0.00032124,            0.000397,            0.000397,            0.000397
                 196,            0.012681,             0.01633,          0.00060533,             0.91828,                   1,             0.99498,             0.88322,           0.0082683,           0.0084775,          0.00031942,           0.0003475,           0.0003475,           0.0003475
                 197,            0.013106,            0.016093,           0.0008378,             0.91432,                   1,             0.99496,             0.88416,           0.0082056,           0.0084735,          0.00031701,            0.000298,            0.000298,            0.000298
                 198,            0.012897,             0.01738,          0.00068346,             0.91629,                   1,             0.99492,              0.8866,           0.0082726,           0.0085138,          0.00031561,           0.0002485,           0.0002485,           0.0002485
                 199,            0.013128,            0.016591,          0.00055372,             0.91081,                   1,             0.99487,              0.8853,           0.0081822,           0.0084866,          0.00031424,            0.000199,            0.000199,            0.000199
